Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-09-06,2.29697,2.29697,2.29697,2.29697,12.618790107323
2018-09-07,2.29697,2.29697,2.29697,2.29697,12.618790107323
2018-09-10,2.29697,2.29697,2.29697,2.29697,12.618790107323
2018-09-11,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-09-12,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-09-13,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-09-14,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-09-17,2.2812,2.2812,2.2812,2.2812,25.237580214645
2018-09-18,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-09-19,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-09-20,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-09-21,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-09-24,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-09-25,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-09-26,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-09-27,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-09-28,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-10-15,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-10-18,2.2812,2.2812,2.2812,2.2812,12.618790107323
2018-10-25,2.21782,2.21782,2.21782,2.21782,3.441488211088
2018-11-05,2.21782,2.21782,2.21782,2.21782,12.618790107323
2018-11-06,2.21782,2.21782,2.21782,2.21782,12.618790107323
2018-11-07,2.21782,2.21782,2.21782,2.21782,12.618790107323
2018-11-08,2.21782,2.21782,2.21782,2.21782,12.618790107323
2018-11-09,2.21782,2.21782,2.21782,2.21782,12.618790107323
2018-11-13,2.21782,2.21782,2.21782,2.21782,12.618790107323
2018-11-14,2.21782,2.21782,2.21782,2.21782,12.618790107323
2018-11-15,2.21782,2.21782,2.21782,2.21782,12.618790107323
2018-11-16,2.21782,2.21782,2.21782,2.21782,12.618790107323
2018-11-19,2.21782,2.21782,2.21782,2.21782,12.618790107323
2018-12-07,2.20196,2.20196,2.20196,2.20196,12.618790107323
2018-12-11,2.20196,2.20196,2.20196,2.20196,12.618790107323
2018-12-14,2.13858,2.13858,2.13858,2.13858,12.618790107323
2018-12-19,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-08,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-09,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-10,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-11,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-14,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-15,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-16,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-17,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-18,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-21,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-22,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-23,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-24,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-25,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-28,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-29,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-30,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-01-31,2.13858,2.13858,2.05943,2.13858,1003.7673949007
2019-02-01,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-02-04,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-02-05,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-02-06,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-02-07,2.05943,2.13858,2.05943,2.13858,26.384742951674
2019-02-08,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-02-11,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-02-12,2.13858,2.13858,2.13858,2.13858,12.618790107323
2019-02-15,2.05943,2.05943,2.05943,2.05943,978.52981468601
2019-02-18,2.05943,2.05943,2.05943,2.05943,12.618790107323
2019-02-19,2.05943,2.05943,2.05943,2.05943,12.618790107323
2019-02-20,2.05943,2.05943,2.05943,2.05943,12.618790107323
2019-02-21,2.05943,2.77223,2.05943,2.77223,2411.3360732356
2019-02-22,2.75646,2.75646,2.21782,2.53469,13730.390799504
2019-02-25,2.51883,2.51883,2.05943,2.05943,2215.1712452036
2019-02-26,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-04,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-06,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-07,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-08,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-11,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-12,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-13,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-14,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-15,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-18,2.12272,2.12272,2.12272,2.12272,264.99459225377
2019-03-19,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-20,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-21,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-22,2.12272,2.12272,2.12272,2.12272,297.11514889059
2019-03-25,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-26,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-27,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-28,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-03-29,2.12272,2.12272,2.12272,2.12272,12.618790107323
2019-05-09,2.09107,2.09107,2.09107,2.09107,5.7358136851466
2019-05-10,2.09107,2.09107,2.09107,2.09107,5.7358136851466
2019-05-13,2.09107,2.09107,2.09107,2.09107,12.618790107323
2019-05-14,2.10685,2.10685,2.10685,2.10685,12.618790107323
2019-05-15,2.10685,2.51883,2.10685,2.51883,1054.2425553299
2019-05-16,2.51883,2.83569,2.51883,2.83569,69.976926958789
2019-05-17,2.81982,2.81982,2.81982,2.81982,12.618790107323
2019-05-20,2.81982,2.81982,2.21782,2.21782,1041.6237652226
2019-05-21,2.45545,2.83569,2.45545,2.83569,580.46434493684
2019-05-22,2.83569,2.83569,2.83569,2.83569,5.7358136851466
2019-05-23,2.83569,2.83569,2.83569,2.83569,5.7358136851466
2019-05-24,2.83569,2.83569,2.83569,2.83569,5.7358136851466
2019-05-27,2.83569,2.83569,2.83569,2.83569,5.7358136851466
2019-05-28,2.83569,2.83569,2.83569,2.83569,5.7358136851466
2019-05-29,2.83569,2.83569,2.83569,2.83569,5.7358136851466
2019-05-30,2.83569,2.83569,2.83569,2.83569,5.7358136851466
2019-05-31,2.83569,2.83569,2.83569,2.83569,5.7358136851466
2019-06-03,2.81982,2.81982,2.69308,2.69308,1770.0721032362
2019-06-04,2.64557,2.64557,2.12272,2.12272,4153.8762707832
2019-06-05,2.09107,2.09107,2.05943,2.05943,858.07772729793
2019-06-06,2.05943,2.05943,1.90103,1.91682,2882.8199581547
2019-06-07,1.93268,1.93268,1.72678,1.72678,1928.3805609463
2019-06-14,1.8218,1.8218,1.8218,1.8218,1098.9819020741
2019-06-17,1.98019,1.98019,1.98019,1.98019,1597.9976926818
2019-06-18,1.99606,1.99606,1.99606,1.99606,64.241113273642
2019-06-21,1.98019,1.98019,1.98019,1.98019,1035.8879515375
2019-06-24,1.98019,1.98019,1.96433,1.96433,2282.8538466884
2019-06-25,1.91682,2.01183,1.74256,1.96433,3408.2204917141
2019-06-26,1.96433,1.99606,1.96433,1.99606,252.37580214645
2019-06-27,1.90103,1.90103,1.8693,1.8693,1327.2672867429
2019-07-04,1.96947,1.96947,1.96947,1.96947,1018.680510482
2019-07-09,1.90269,1.90269,1.90269,1.90269,1053.0953925929
2019-08-06,1.95273,1.95273,1.95273,1.95273,659.61857379186
2019-08-08,1.96947,1.96947,1.96947,1.96947,1018.680510482
2019-08-26,1.93608,1.93608,1.91935,1.93608,2084.3946931823
2019-08-27,1.98612,1.98612,1.98612,1.98612,479.51402407826
2019-08-28,1.96947,2.00286,1.96947,2.00286,2169.2847357225
2019-08-30,2.00286,2.05289,2.00286,2.05289,1241.2300814657
2019-09-06,2.16971,2.16971,2.16971,2.16971,925.76032878266
2019-09-09,2.20309,2.20309,2.20309,2.20309,1828.5774028247
2019-09-10,2.23648,2.30325,2.23648,2.30325,1236.6414305176
2019-09-17,2.21982,2.21982,2.21982,2.21982,901.66991130505
2019-09-23,2.13631,2.13631,2.13631,2.13631,838.57596076844
2019-10-10,2.11966,2.11966,2.05289,2.05289,500.16295334479
2019-10-28,2.08628,2.08628,2.08628,2.08628,239.75701203913
2019-10-29,2.08628,2.08628,2.08628,2.08628,237.46268656507
2019-11-12,1.96947,1.96947,1.96947,1.96947,237.46268656507
2019-12-05,2.00286,2.00286,2.00286,2.00286,1000.3259066896
2019-12-06,2.05289,2.05289,2.05289,2.05289,983.11846563413
2019-12-17,1.93608,2.25321,1.91935,2.25321,2069.4815776009
2020-01-21,2.03624,2.03624,2.03624,2.03624,220.25524550963
2020-01-30,1.96947,2.00286,1.7525,2.00286,1292.852404632
2020-01-31,1.95273,2.05289,1.95273,2.00286,2078.6588794971
2020-02-11,2.05289,2.23648,2.05289,2.23648,2010.9762780124
2020-02-25,2.10292,2.10292,2.10292,2.10292,959.02804815652
2020-02-26,2.00286,2.10292,2.00286,2.10292,1951.3238156869
2020-02-27,1.91935,1.91935,1.91935,1.91935,1042.7709279597
2020-02-28,1.80253,1.98612,1.7525,1.98612,5146.1720383135
2020-05-04,1.68573,1.68573,1.58556,1.58556,2132.5755281375
2020-05-05,1.7525,1.76915,1.7525,1.76915,360.20909942721
2020-05-11,1.76915,1.80253,1.76915,1.80253,1201.0793856697
2020-05-12,2.11966,2.16971,2.06954,2.16971,2640.7686206415
2020-05-13,2.11966,2.11966,2.11966,2.11966,354.47328574206
2020-05-18,1.71911,1.7525,1.71911,1.73576,2871.3483307844
2020-05-20,1.91935,2.11966,1.85257,2.11966,634.38099357722
2020-05-22,1.8693,1.8693,1.8693,1.8693,274.17189415001
2020-06-02,2.08628,2.08628,2.08628,2.08628,2298.9141250068
2020-06-04,2.26986,2.26986,2.26986,2.26986,419.86156175273
2020-06-08,2.26986,2.26986,2.26986,2.26986,598.81894872931
2020-06-24,2.28651,2.28651,2.28651,2.28651,455.42360660064
2020-07-03,2.28651,2.33664,2.28651,2.33664,743.361453595
2020-07-08,2.48683,2.48683,2.48683,2.48683,1.1471627370293
2020-07-09,2.48683,2.48683,2.48683,2.48683,1.1471627370293
2020-07-10,2.48683,2.50357,2.48683,2.50357,204.19496719122
2020-07-13,2.42005,2.42005,2.16971,2.16971,24.090417477616
2020-07-28,2.16971,2.16971,2.16971,2.16971,624.05652894395
2020-07-29,2.16971,2.16971,2.16971,2.16971,478.36686134123
2020-07-31,2.16971,2.16971,2.16971,2.16971,216.81375729854
2020-08-03,2.50357,2.98754,2.50357,2.92077,907.4057249902
2020-08-04,2.95416,2.95416,2.92077,2.92077,16.060278318411
2020-08-05,2.95416,2.95416,2.95416,2.95416,4.5886509481173
2020-08-10,2.90413,2.90413,2.90413,2.90413,6.8829764221759
2020-08-12,2.90413,3.00419,2.90413,3.00419,4943.1242338594
2020-08-13,3.00419,3.60507,3.00419,3.58842,6001.9554401374
2020-08-14,3.6218,3.78865,3.6218,3.75527,503.60444155587
2020-08-18,3.73862,3.73862,3.73862,3.73862,1.1471627370293
2020-08-19,3.33806,3.50491,2.68715,3.25455,842.01744897952
2020-08-20,3.28793,3.28793,3.28793,3.28793,11.471627370293
2020-08-21,3.30467,3.30467,2.73718,2.90413,9933.2821399369
2020-08-24,3.2379,3.2379,3.17113,3.17113,61.946787799584
2020-08-25,3.2379,3.2379,3.2379,3.2379,11.471627370293
2020-08-26,3.2379,3.2379,2.73718,3.2379,19.501766529499
2020-09-18,2.60364,3.07097,2.60364,3.07097,12.618790107323
2020-09-28,2.40341,2.40341,2.40341,2.40341,11.471627370293
2020-09-29,2.75384,2.75384,2.40341,2.40341,293.67366067951
2020-10-07,2.40341,2.40341,2.40341,2.40341,180.1045497136
2020-10-08,2.42005,2.42005,2.42005,2.42005,24.090417477616
2020-10-14,2.42005,2.42005,2.42005,2.42005,129.62938928431
2020-10-15,2.42005,2.42005,2.42005,2.42005,96.361669910463
2020-10-19,2.42005,2.42005,2.42005,2.42005,9586.8389933541
2020-10-21,2.42005,2.42005,2.42005,2.42005,59.652462325525
2020-11-04,2.80396,2.80396,2.80396,2.80396,9586.8389933541
2020-11-24,2.75384,2.80396,2.75384,2.80396,2396.4229576543
2020-12-01,2.83735,3.32132,2.83735,3.32132,10784.476890813
2020-12-07,3.32132,3.32132,3.25455,3.32132,442.80481649332
2020-12-15,2.67041,2.67041,2.67041,2.67041,119.30492465105
2020-12-16,3.12109,3.12109,2.42005,2.42005,316.61691542009
2020-12-17,2.43679,2.43679,2.28651,2.28651,10941.638185786
2020-12-21,2.30325,2.30325,2.30325,2.30325,3.441488211088
2020-12-29,2.28651,2.28651,2.28651,2.28651,10784.476890813
2021-01-11,2.38667,2.38667,2.38667,2.38667,1066.8613454373
2021-01-22,2.90413,2.90413,2.90413,2.90413,96.361669910463
2021-01-25,3.32132,3.32132,3.32132,3.32132,119.30492465105
2021-02-01,3.03759,3.03759,3.02093,3.02093,700.91643232492
2021-02-04,2.55361,2.75384,2.55361,2.75384,611.43773883663
2021-02-05,2.80396,2.80396,2.80396,2.80396,587.34732135901
2021-02-12,2.53687,2.53687,2.53687,2.53687,96.361669910463
2021-02-15,2.73718,2.73718,2.73718,2.73718,89.478693488287
2021-02-18,2.7038,2.7038,2.7038,2.7038,628.64517989207
2021-02-26,2.65377,2.65377,2.65377,2.65377,119.30492465105
2021-03-09,2.67041,2.67041,2.67041,2.67041,48.180834955232
2021-03-15,2.65377,2.65377,2.65377,2.65377,503.60444155587
2021-03-16,2.67041,2.67041,2.67041,2.67041,180.1045497136
2021-03-24,2.67041,2.67041,2.67041,2.67041,29.826231162762
2021-03-25,2.65377,2.65377,2.65377,2.65377,376.26937774562
2021-03-30,2.50357,2.50357,2.50357,2.50357,119.30492465105
2021-03-31,2.62038,2.83735,2.62038,2.83735,682.56182853245
2021-04-07,2.83735,2.83735,2.83735,2.83735,59.652462325525
2021-04-16,3.00419,3.0877,3.00419,3.0877,180.1045497136
2021-04-19,3.17113,3.82204,3.17113,3.72188,18785.936981592
2021-04-20,3.82204,5.00705,3.70523,4.50633,13863.461676999
2021-04-21,3.83878,3.83878,3.25455,3.63845,5852.8242843236
2021-04-22,3.67184,4.17255,3.42149,3.58842,3045.7170668129
2021-04-23,3.42149,4.02236,3.42149,3.98897,1493.6058836122
2021-04-26,3.37145,3.95558,3.33806,3.33806,3307.2701708555
2021-04-27,3.3881,3.40483,3.3881,3.40483,2596.0292738974
2021-04-28,3.40483,3.40483,3.33806,3.33806,591.93597230713
2021-04-29,3.33806,3.40483,3.33806,3.40483,922.31884057158
2021-04-30,3.02093,3.17113,2.80396,3.17113,7767.4388924256
2021-05-04,2.93751,3.15447,2.75384,2.75384,5109.4628307286
2021-05-05,2.77057,2.77057,2.77057,2.77057,585.05299588496
2021-05-10,2.92077,2.92077,2.65377,2.65377,192.72333982093
2021-05-11,2.55361,2.55361,2.55361,2.55361,48.180834955232
2021-05-13,2.67041,2.67041,2.62038,2.62038,664.20722473998
2021-05-14,2.63703,2.92077,2.63703,2.92077,19.501766529499
2021-05-17,2.67041,2.92077,2.63703,2.92077,601.11327420337
2021-05-19,2.63703,2.83735,2.62038,2.62038,3838.4065181001
2021-05-20,2.63703,2.63703,2.62038,2.63703,2955.0912105875
2021-05-21,2.63703,2.63703,2.63703,2.63703,1677.1519215369
2021-05-25,2.67041,2.854,2.67041,2.854,1347.9162160095
2021-05-26,2.854,2.854,2.854,2.854,123.89357559917
2021-05-27,2.65377,2.854,2.65377,2.854,503.60444155587
2021-05-28,2.854,2.87074,2.854,2.87074,1217.1396639881
2021-05-31,2.87074,3.03759,2.87074,3.03759,2911.4990265804
2021-06-02,2.7038,3.03759,2.7038,3.03759,123.89357559917
2021-06-04,3.00419,3.00419,2.88739,2.88739,591.93597230713
2021-06-07,2.90413,2.90413,2.90413,2.90413,2054.5684620195
2021-06-08,2.92077,2.92077,2.83735,2.83735,373.97505227156
2021-06-15,2.77057,2.82061,2.52022,2.52022,2787.6054509813
2021-06-16,2.78723,2.92077,2.67041,2.92077,1210.2566875659
2021-06-18,2.854,2.87074,2.854,2.87074,1193.0492465105
2021-06-22,2.9708,2.98754,2.9708,2.98754,359.06193669018
2021-06-25,2.9708,3.03759,2.9708,3.03759,6107.4944119441
2021-06-28,3.03759,3.05432,2.93751,3.00419,3386.4243997106
2021-06-29,2.93751,2.93751,2.67041,2.67041,798.42526497241
2021-06-30,2.72054,3.00419,2.67041,2.67041,1641.589876689
2021-07-01,2.73718,2.73718,2.73718,2.73718,72.271252432847
2021-07-02,2.89409,2.89409,2.89409,2.89409,637.8224817883
2021-07-07,3.051,3.051,3.051,3.051,120.45208738808
2021-07-12,2.92897,2.92897,2.92897,2.92897,172.0744105544
2021-07-14,3.01614,3.01614,3.01614,3.01614,66.535438747701
2021-07-15,2.96383,2.96383,2.96383,2.96383,384.29951690482
2021-07-21,2.96383,2.96383,2.96383,2.96383,1147.1627370293
2021-07-22,2.80693,2.80693,2.80693,2.80693,235.16836109101
2021-07-29,2.82436,2.82436,2.82436,2.82436,25.237580214645
2021-07-30,3.15561,4.53293,3.15561,4.53293,11869.692840042
2021-08-02,5.8405,6.97373,3.85299,3.85299,47358.319272782
2021-08-03,3.88785,4.32371,3.32996,3.41712,14886.73083843
2021-08-04,3.38226,3.48686,3.31252,3.31252,1853.8149830394
2021-08-05,3.83555,3.83555,3.051,3.32996,4756.1367077236
2021-08-06,3.31252,3.32996,3.051,3.29509,1661.0916432185
2021-08-09,3.38226,3.38226,3.10331,3.10331,1604.880669104
2021-08-10,3.27765,3.27765,3.10331,3.10331,809.8968923427
2021-08-11,3.24279,3.24279,3.20791,3.24279,941.82060710108
2021-08-12,3.26022,3.38226,3.24279,3.24279,1095.540413863
2021-08-13,3.31252,3.31252,3.31252,3.31252,89.478693488287
2021-08-16,3.13818,3.36482,3.08588,3.36482,1326.1201240059
2021-08-17,3.12074,3.20791,3.10331,3.15561,3578.0005767945
2021-08-18,3.22535,3.31252,3.22535,3.31252,1023.2691614302
2021-08-19,3.29509,3.31252,3.20791,3.20791,13.765952844352
2021-08-23,3.36482,3.46943,3.13818,3.452,4257.1209171158
2021-08-24,3.452,3.46943,3.20791,3.46943,1440.8363977088
2021-08-25,3.46943,3.46943,3.46943,3.46943,1.1471627370293
2021-08-26,3.22535,3.36482,2.91153,3.36482,3588.3250414277
2021-08-27,3.31252,3.31252,3.13818,3.31252,1503.9303482454
2021-08-30,3.31252,3.41712,3.17305,3.41712,2341.3591462769
2021-08-31,3.452,3.66121,3.452,3.60891,3877.4100511591
2021-09-01,3.60891,3.60891,3.48686,3.48686,206.48929266528
2021-09-02,3.57403,3.57403,3.48686,3.52173,464.60090849688
2021-09-03,3.52173,3.55661,3.52173,3.52173,1085.2159492297
2021-09-06,3.69608,3.69608,3.66121,3.67864,371.6807267975
2021-09-07,3.67864,3.67864,3.41712,3.41712,154.86696949896
2021-09-08,3.69608,3.69608,3.66121,3.66121,271.87756867595
2021-09-09,3.69608,3.69608,3.69608,3.69608,1.1471627370293
2021-09-10,3.69608,3.69608,3.66121,3.66121,574.72853125169
2021-09-13,3.66121,3.66121,3.43456,3.43456,12.618790107323
2021-09-14,3.66121,3.66121,3.66121,3.66121,1.1471627370293
2021-09-15,3.69608,3.69608,3.67864,3.67864,4.5886509481173
2021-09-16,3.69608,3.69608,3.69608,3.69608,1.1471627370293
2021-09-17,3.69608,3.69608,3.66121,3.66121,115.86343643996
2021-09-20,3.66121,3.66121,3.3997,3.3997,577.02285672575
2021-09-21,3.3997,3.3997,3.3997,3.3997,89.478693488287
2021-09-22,3.66121,3.66121,3.66121,3.66121,1.1471627370293
2021-09-27,3.64377,3.64377,3.3997,3.55661,1537.1980676193
2021-09-28,3.60891,3.60891,3.41712,3.41712,1321.5314730578
2021-09-29,3.55661,3.55661,3.55661,3.55661,1.1471627370293
2021-09-30,3.55661,3.55661,3.43456,3.43456,1377.7424471722
2021-10-01,3.55661,3.57403,3.53917,3.57403,2295.4726367957
2021-10-04,3.76581,3.76581,3.41712,3.41712,698.62210685086
2021-10-05,3.41712,3.41712,3.3997,3.41712,1003.7673949007
2021-10-06,3.60891,3.60891,3.60891,3.60891,1.1471627370293
2021-10-07,3.57403,3.57403,3.41712,3.41712,285.6435215203
2021-10-08,3.57403,3.57403,3.34739,3.34739,2332.1818443806
2021-10-11,3.53917,3.53917,3.53917,3.53917,1.1471627370293
2021-10-12,3.53917,3.53917,3.53917,3.53917,1.1471627370293
2021-10-13,3.53917,3.53917,3.41712,3.41712,476.07253586717
2021-10-14,3.5043,3.53917,3.48686,3.53917,899.37558583099
2021-10-15,3.41712,3.64377,3.41712,3.64377,349.88463479394
2021-10-18,3.66121,3.83555,3.66121,3.76581,1368.565145276
2021-10-19,3.76581,3.83555,3.74838,3.81812,3806.2859614633
2021-10-20,3.78325,4.35858,3.78325,3.83555,2830.0504722513
2021-10-21,4.18423,4.18423,3.83555,4.1668,466.89523397094
2021-10-22,4.14937,4.35858,4.09706,4.32371,3249.9120340041
2021-10-25,4.27141,4.27141,3.97502,4.25397,493.27997692261
2021-10-26,4.25397,4.25397,3.95759,3.95759,1338.7389141132
2021-10-27,4.27141,4.27141,4.25397,4.25397,121.59925012511
2021-10-28,4.27141,4.48934,4.27141,4.48934,2025.8893935938
2021-10-29,4.83802,4.83802,4.83802,4.83802,156.01413223599
2021-11-02,4.57651,4.57651,3.66121,3.97502,6907.0668396536
2021-11-03,3.92272,3.97502,3.92272,3.92272,305.1452880498
2021-11-04,3.88785,4.0099,3.76581,3.80068,929.20181699375
2021-11-05,3.87042,3.87042,3.66121,3.74838,879.87381930149
2021-11-08,3.74838,3.74838,3.74838,3.74838,264.99459225377
2021-11-09,3.73094,3.73094,3.64377,3.64377,259.25877856863
2021-11-10,3.73094,3.73094,3.73094,3.73094,737.62563990986
2021-11-12,3.73094,3.73094,3.73094,3.73094,1.1471627370293
2021-11-15,3.74838,3.74838,3.74838,3.74838,92.920181699375
2021-11-16,3.66121,3.66121,3.62634,3.62634,263.84742951674
2021-11-17,3.66121,3.66121,3.64377,3.66121,151.42548128787
2021-11-18,3.66121,3.66121,3.66121,3.66121,813.33838055379
2021-11-19,3.74838,3.74838,3.48686,3.66121,520.81188261131
2021-11-22,3.71351,3.71351,3.71351,3.71351,1.1471627370293
2021-11-23,3.71351,3.71351,3.52173,3.71351,861.51921550902
2021-11-24,3.69608,3.69608,3.69608,3.69608,1.1471627370293
2021-11-25,3.71351,3.71351,3.71351,3.71351,1.1471627370293
2021-11-26,3.71351,3.71351,3.71351,3.71351,1.1471627370293
2021-11-30,3.48686,3.64377,3.48686,3.64377,16.060278318411
2021-12-01,3.48686,3.57403,3.48686,3.57403,150.27831855084
2021-12-02,3.452,3.53917,3.452,3.53917,58.505299588496
2021-12-03,3.52173,3.74838,3.52173,3.62634,570.13988030357
2021-12-06,3.60891,3.74838,3.60891,3.74838,2388.3928184951
2021-12-07,3.74838,3.74838,3.74838,3.74838,1.1471627370293
2021-12-08,3.67864,3.67864,3.67864,3.67864,11.471627370293
2021-12-09,3.99246,3.99246,3.46943,3.87042,182.39887518766
2021-12-10,3.74838,3.74838,3.74838,3.74838,804.16107865756
2021-12-13,3.74838,4.35858,3.74838,4.27141,643.55829547345
2021-12-14,4.20167,4.20167,3.74838,3.74838,37.856370321968
2021-12-15,4.18423,4.40216,3.83555,4.07963,3725.9845698712
2021-12-16,3.85299,3.97502,3.76581,3.97502,936.08479341593
2021-12-17,3.74838,3.74838,3.74838,3.74838,11.471627370293
2021-12-20,3.74838,3.74838,3.41712,3.66121,990.00144205631
2021-12-21,3.57403,3.57403,3.57403,3.57403,98.655995384522
2021-12-22,3.41712,3.41712,3.13818,3.13818,1851.5206575653
2021-12-23,3.64377,3.90529,3.60891,3.90529,3175.3464560972
2021-12-27,3.48686,3.48686,3.48686,3.48686,289.08500973139
2021-12-28,3.73094,4.0099,3.73094,3.88785,4454.4329078849
2021-12-29,3.87042,3.87042,3.32996,3.73094,6575.5368086521
2021-12-30,3.74838,3.74838,3.66121,3.66121,12.618790107323
2022-01-03,3.66121,3.66121,3.66121,3.66121,30.973393899792
2022-01-04,3.80068,3.80068,3.66121,3.66121,466.89523397094
2022-01-05,3.74838,3.74838,3.66121,3.74838,13.765952844352
2022-01-07,3.74838,3.74838,3.57403,3.57403,331.53003100147
2022-01-10,3.57403,3.73094,3.48686,3.73094,747.95010454312
2022-01-11,3.73094,3.73094,3.73094,3.73094,1.1471627370293
2022-01-12,3.73094,3.73094,3.73094,3.73094,1.1471627370293
2022-01-13,3.73094,3.73094,3.73094,3.73094,1.1471627370293
2022-01-14,3.73094,3.73094,3.73094,3.73094,1.1471627370293
2022-01-17,3.73094,3.73094,3.73094,3.73094,1.1471627370293
2022-01-18,3.73094,3.73094,3.73094,3.73094,1.1471627370293
2022-01-19,3.73094,3.73094,3.73094,3.73094,1.1471627370293
2022-01-20,3.73094,3.73094,3.73094,3.73094,10.324464633264
2022-01-21,3.66121,3.66121,3.57403,3.57403,57.358136851466
