Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-01-24,3.41712,3.85299,3.34739,3.85299,648.14694642157
2022-01-25,3.83555,3.83555,3.83555,3.83555,29.826231162762
2022-01-26,3.3997,3.3997,3.3997,3.3997,295.96798615357
2022-01-28,3.5043,3.62634,3.5043,3.5043,344.1488211088
2022-01-31,3.85299,3.85299,3.74838,3.74838,24.090417477616
2022-02-01,3.73094,3.73094,3.66121,3.66121,359.06193669018
2022-02-02,3.80068,3.80068,3.80068,3.80068,1.1471627370293
2022-02-03,3.80068,3.80068,3.80068,3.80068,1.1471627370293
2022-02-07,3.80068,3.80068,3.41712,3.41712,3465.5786285656
2022-02-08,3.41712,3.46943,3.31252,3.46943,2797.9299156145
2022-02-09,3.46943,3.74838,3.3997,3.3997,1048.5067416448
2022-02-10,3.71351,3.71351,3.57403,3.57403,414.12574806759
2022-02-11,3.76581,3.76581,3.57403,3.57403,5910.1824211751
2022-02-14,3.57403,3.57403,3.48686,3.48686,58.505299588496
2022-02-15,3.57403,3.57403,3.3997,3.3997,706.65224601006
2022-02-16,3.57403,3.57403,3.57403,3.57403,1.1471627370293
2022-02-17,3.57403,3.57403,3.57403,3.57403,1.1471627370293
2022-02-18,3.57403,3.57403,3.57403,3.57403,1.1471627370293
2022-02-21,3.57403,3.57403,3.3997,3.3997,1391.5084000166
2022-02-22,3.53917,3.53917,3.53917,3.53917,11.471627370293
2022-02-23,3.53917,3.53917,3.53917,3.53917,67.68260148473
2022-02-24,3.26022,3.26022,3.13818,3.15561,3192.5538971526
2022-02-25,3.48686,3.48686,3.48686,3.48686,574.72853125169
2022-02-28,3.452,3.46943,3.41712,3.46943,1125.3666450258
2022-03-01,3.46943,3.46943,3.46943,3.46943,1.1471627370293
2022-03-02,3.46943,3.46943,3.46943,3.46943,1.1471627370293
2022-03-03,3.3997,3.3997,3.3997,3.3997,1.1471627370293
2022-03-04,3.38226,3.38226,3.22535,3.22535,1148.3098997664
2022-03-07,3.29509,3.29509,3.22535,3.22535,1188.4605955624
2022-03-08,3.32996,3.32996,3.13818,3.13818,115.86343643996
2022-03-09,3.32996,3.32996,3.13818,3.13818,1148.3098997664
2022-03-10,3.22535,3.22535,3.22535,3.22535,157.16129497302
2022-03-11,3.31252,3.31252,3.31252,3.31252,1.1471627370293
2022-03-14,3.22535,3.22535,3.22535,3.22535,1.1471627370293
2022-03-15,3.29509,3.29509,3.13818,3.13818,3098.4865527162
2022-03-16,3.26022,3.26022,3.08588,3.08588,58.505299588496
2022-03-17,3.26022,3.26022,3.22535,3.22535,12.618790107323
2022-03-18,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-03-21,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-03-22,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-03-23,3.26022,3.26022,3.26022,3.26022,1.1471627370293
2022-03-24,3.31252,3.31252,3.31252,3.31252,1.1471627370293
2022-03-25,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-03-28,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-03-29,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-03-30,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-03-31,3.29509,3.29509,3.29509,3.29509,609.14341336257
2022-04-01,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-04-04,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-04-05,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-04-06,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-04-07,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-04-08,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-04-19,3.29509,3.29509,3.22535,3.22535,1475.2512798197
2022-04-20,3.29509,3.29509,3.19048,3.19048,12.618790107323
2022-04-21,3.13818,3.31252,3.13818,3.31252,2545.5541134681
2022-04-22,3.29509,3.29509,3.17305,3.17305,1721.891268281
2022-04-25,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-04-26,3.29509,3.29509,3.29509,3.29509,1.1471627370293
2022-04-27,3.29509,3.29509,3.15561,3.17305,1625.5295983706
2022-04-28,3.27765,3.27765,3.27765,3.27765,1.1471627370293
2022-04-29,3.26022,3.31252,3.26022,3.31252,3295.7985434852
2022-05-02,3.31252,3.31252,3.31252,3.31252,2052.2741365455
2022-05-04,3.31252,3.78325,3.31252,3.78325,1133.396784185
2022-05-05,3.73094,3.73094,3.69608,3.71351,287.93784699436
2022-05-06,3.71351,3.71351,3.71351,3.71351,1.1471627370293
2022-05-09,3.71351,3.71351,3.71351,3.71351,1.1471627370293
2022-05-10,3.69608,3.69608,3.69608,3.69608,1.1471627370293
2022-05-11,3.66121,3.66121,3.66121,3.66121,1.1471627370293
2022-05-12,3.52173,3.52173,3.32996,3.32996,153.71980676193
2022-05-13,3.62634,3.62634,3.62634,3.62634,1.1471627370293
2022-05-16,3.62634,3.62634,3.62634,3.62634,1.1471627370293
2022-05-17,3.62634,3.62634,3.62634,3.62634,573.58136851466
2022-05-18,3.62634,3.62634,3.62634,3.62634,1.1471627370293
2022-05-19,3.62634,3.66121,3.62634,3.66121,980.82414016007
2022-05-20,3.66121,3.66121,3.48686,3.57403,2615.5310404269
2022-05-23,3.66121,3.66121,3.66121,3.66121,1.1471627370293
2022-05-24,3.66121,3.66121,3.66121,3.66121,1.1471627370293
2022-05-25,3.66121,3.87042,3.64377,3.66121,2103.8964597118
2022-05-26,3.92272,3.92272,3.66121,3.66121,14.913115581381
2022-05-27,3.85299,3.85299,3.85299,3.85299,1.1471627370293
2022-05-30,3.62634,3.62634,3.62634,3.62634,121.59925012511
2022-05-31,3.83555,3.83555,3.57403,3.57403,1160.9286898737
2022-06-01,3.5043,3.57403,3.5043,3.57403,129.62938928431
2022-06-02,3.78325,3.83555,3.78325,3.83555,118.15776191402
2022-06-03,3.81812,3.81812,3.80068,3.80068,496.7214651337
2022-06-07,3.78325,3.78325,3.78325,3.78325,11.471627370293
2022-06-08,3.74838,3.74838,3.74838,3.74838,1.1471627370293
2022-06-09,3.78325,3.83555,3.74838,3.74838,169.4492753598
2022-06-10,3.35676,4.02811,3.35676,3.99081,72.9275362308
2022-06-13,3.99081,3.99081,3.99081,3.99081,1.0724637681
2022-06-14,3.95351,3.95351,3.95351,3.95351,1.0724637681
2022-06-15,3.97216,3.97216,3.97216,3.97216,1.0724637681
2022-06-20,3.71108,3.71108,3.35676,3.35676,4023.8840579112
2022-06-21,3.72973,3.72973,3.71108,3.71108,978.0869565072
2022-06-22,3.72973,3.72973,3.72973,3.72973,1.0724637681
2022-06-23,3.72973,3.72973,3.72973,3.72973,1.0724637681
2022-06-27,3.72973,3.72973,3.72973,3.72973,1.0724637681
2022-06-28,3.72973,3.72973,3.54324,3.54324,248.8115941992
2022-06-29,3.72973,3.72973,3.72973,3.72973,1.0724637681
2022-06-30,3.72973,3.72973,3.72973,3.72973,1.0724637681
2022-07-01,3.72973,3.72973,3.72973,3.72973,1.0724637681
2022-07-06,3.71108,3.71108,3.71108,3.71108,1.0724637681
2022-07-07,3.45,3.45,3.45,3.45,2862.4057970589
2022-07-08,3.45,3.45,3.31946,3.31946,117.971014491
2022-07-11,3.35676,3.35676,3.35676,3.35676,246.666666663
2022-07-12,3.69243,3.69243,3.69243,3.69243,1.0724637681
2022-07-13,3.67378,3.67378,3.67378,3.67378,35.3913043473
2022-07-14,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-07-15,3.67378,3.67378,3.37541,3.37541,269.1884057931
2022-07-18,3.67378,3.67378,3.67378,3.67378,37.5362318835
2022-07-19,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-07-20,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-07-21,3.67378,3.67378,3.31946,3.31946,36.4637681154
2022-07-22,3.65514,3.67378,3.65514,3.67378,1087.4782608534
2022-07-25,3.63649,3.72973,3.4873,3.72973,964.1449275219
2022-07-26,3.72973,3.72973,3.33811,3.33811,859.0434782481
2022-07-27,3.71108,4.06541,3.71108,4.06541,3230.2608695172
2022-07-28,4.06541,4.06541,4.06541,4.06541,1.0724637681
2022-07-29,3.72973,3.72973,3.4873,3.61784,1371.6811593999
2022-08-01,3.71108,3.71108,3.46865,3.46865,13.9420289853
2022-08-02,3.65514,3.65514,3.46865,3.46865,537.3043478181
2022-08-03,3.63649,3.63649,3.63649,3.63649,1.0724637681
2022-08-04,3.63649,3.63649,3.63649,3.63649,1.0724637681
2022-08-05,3.63649,3.63649,3.63649,3.63649,1.0724637681
2022-08-08,3.63649,4.04676,3.61784,4.04676,4567.6231883379
2022-08-09,3.99081,3.99081,3.99081,3.99081,1.0724637681
2022-08-10,3.82297,3.82297,3.82297,3.82297,1.0724637681
2022-08-11,3.86027,3.86027,3.86027,3.86027,1.0724637681
2022-08-12,3.78568,3.78568,3.78568,3.78568,1.0724637681
2022-08-22,3.74838,3.74838,3.74838,3.74838,1.0724637681
2022-08-23,3.74838,3.74838,3.50595,3.50595,1090.6956521577
2022-08-24,3.33811,3.72973,3.33811,3.63649,537.3043478181
2022-08-26,3.71108,3.71108,3.71108,3.71108,1.0724637681
2022-08-29,3.67378,3.67378,3.31946,3.31946,120.1159420272
2022-08-30,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-08-31,3.65514,3.65514,3.65514,3.65514,1.0724637681
2022-09-01,3.45,3.45,3.45,3.45,2.1449275362
2022-09-02,3.61784,3.61784,3.45,3.45,9.6521739129
2022-09-05,3.45,3.45,3.45,3.45,366.7826086902
2022-09-06,3.61784,3.61784,3.61784,3.61784,1.0724637681
2022-09-07,3.61784,3.61784,3.61784,3.61784,1.0724637681
2022-09-08,3.61784,3.63649,3.61784,3.63649,763.5942028872
2022-09-09,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-09-12,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-09-13,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-09-14,3.67378,3.67378,3.4127,3.4127,1073.5362318681
2022-09-15,3.67378,3.67378,3.39405,3.39405,483.6811594131
2022-09-16,3.65514,3.65514,3.65514,3.65514,697.101449265
2022-09-19,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-09-20,3.61784,3.61784,3.61784,3.61784,1.0724637681
2022-09-21,3.61784,3.61784,3.61784,3.61784,1.0724637681
2022-09-22,3.61784,3.61784,3.61784,3.61784,1.0724637681
2022-09-23,3.61784,3.61784,3.61784,3.61784,1.0724637681
2022-09-28,3.61784,3.61784,3.61784,3.61784,1.0724637681
2022-09-29,3.54324,3.54324,3.54324,3.54324,1.0724637681
2022-09-30,3.54324,3.54324,3.54324,3.54324,127.6231884039
2022-10-03,3.54324,3.54324,3.54324,3.54324,1.0724637681
2022-10-04,3.58054,3.58054,3.58054,3.58054,282.0579710103
2022-10-05,3.61784,3.61784,3.61784,3.61784,1.0724637681
2022-10-06,3.61784,3.67378,3.61784,3.67378,576.9855072378
2022-10-07,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-10-10,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-10-11,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-10-12,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-10-13,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-10-14,3.67378,3.67378,3.67378,3.67378,108.3188405781
2022-10-17,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-10-18,3.67378,3.67378,3.67378,3.67378,1.0724637681
2022-10-19,3.63649,3.63649,3.63649,3.63649,1.0724637681
2022-10-20,3.63649,3.63649,3.63649,3.63649,1.0724637681
2022-10-21,3.63649,3.63649,3.63649,3.63649,2.1449275362
2022-10-24,3.63649,3.63649,3.63649,3.63649,1.0724637681
2022-10-26,3.33811,3.63649,3.26351,3.63649,1254.782608677
2022-10-27,3.54324,3.54324,3.54324,3.54324,1.0724637681
2022-10-28,3.54324,3.54324,3.54324,3.54324,1.0724637681
2022-10-31,3.54324,3.54324,3.54324,3.54324,1.0724637681
2022-11-02,3.54324,3.54324,3.54324,3.54324,1.0724637681
2022-11-03,3.54324,3.54324,3.28216,3.54324,1016.6956521588
2022-11-04,3.67378,3.67378,3.30081,3.30081,762.5217391191
2022-11-07,3.59919,3.59919,3.30081,3.30081,797.9130434664
2022-11-08,3.07703,3.59919,3.07703,3.17027,160.869565215
2022-11-09,3.58054,3.58054,2.7973,3.26351,1693.4202898299
2022-11-10,2.81595,3.4873,2.70405,3.4873,1708.4347825833
2022-11-14,3.4873,3.4873,2.7227,3.15162,867.6231883929
2022-11-15,3.15162,3.46865,3.15162,3.46865,537.3043478181
2022-11-16,3.4127,3.43135,3.4127,3.43135,321.73913043
2022-11-17,3.4127,3.4127,3.4127,3.4127,1.0724637681
2022-11-21,3.39405,3.39405,3.39405,3.39405,108.3188405781
2022-11-22,3.39405,3.39405,3.28216,3.28216,1609.7681159181
2022-11-23,3.39405,3.39405,3.39405,3.39405,1.0724637681
2022-11-24,3.39405,3.39405,2.7227,2.7227,997.391304333
2022-11-25,3.39405,3.39405,3.39405,3.39405,1.0724637681
2022-11-28,3.39405,3.39405,3.17027,3.17027,623.1014492661
2022-11-29,3.39405,3.39405,3.09568,3.09568,773.2463768001
2022-11-30,3.39405,3.39405,3.39405,3.39405,1.0724637681
2022-12-01,3.39405,3.39405,3.09568,3.09568,3845.8550724066
2022-12-02,3.37541,3.37541,3.37541,3.37541,1.0724637681
2022-12-05,3.37541,3.37541,3.09568,3.09568,5376.2608694853
2022-12-06,3.15162,3.15162,3.09568,3.09568,6435.8550723681
2022-12-07,3.15162,3.15162,3.03973,3.03973,4312.3768115301
2022-12-08,3.15162,3.26351,3.13297,3.26351,4746.7246376106
2022-12-09,3.26351,3.26351,3.09568,3.09568,2092.3768115631
2022-12-12,3.26351,3.26351,3.26351,3.26351,1.0724637681
2022-12-13,3.20757,3.22622,3.20757,3.22622,2186.7536231559
2022-12-14,3.26351,3.26351,3.26351,3.26351,1.0724637681
2022-12-15,3.24486,3.71108,3.24486,3.71108,7816.1159419128
2022-12-16,3.50595,3.50595,3.50595,3.50595,1426.376811573
2022-12-19,3.35676,3.45,3.35676,3.45,1913.2753622904
2022-12-20,3.54324,3.54324,3.26351,3.26351,4923.6811593471
2022-12-21,3.45,3.45,3.26351,3.26351,857.97101448
2022-12-22,3.54324,3.54324,3.35676,3.45,4957.9999999263
2022-12-23,3.69243,3.69243,3.46865,3.46865,1565.797101426
2022-12-27,3.50595,3.69243,3.50595,3.50595,2383.0144927182
2022-12-28,3.71108,3.71108,3.71108,3.71108,217.7101449243
2022-12-29,3.71108,3.71108,3.63649,3.71108,6593.5072462788
2022-12-30,3.71108,3.82297,3.71108,3.82297,7185.50724627
2023-01-02,4.19595,5.03514,3.76703,3.78568,4874.3478260145
2023-01-03,4.14,4.14,3.76703,3.76703,1557.2173912812
2023-01-04,4.1773,4.1773,4.1773,4.1773,215.5652173881
2023-01-05,4.12135,4.12135,4.12135,4.12135,1.0724637681
2023-01-09,3.56189,3.56189,3.54324,3.54324,230.5797101415
2023-01-10,4.08405,4.21459,4.06541,4.21459,837.5942028861
2023-01-11,4.21459,4.21459,4.21459,4.21459,1.0724637681
2023-01-12,4.21459,4.21459,4.21459,4.21459,1.0724637681
2023-01-13,4.21459,4.21459,4.19595,4.19595,108.3188405781
2023-01-16,4.21459,4.21459,4.21459,4.21459,1.0724637681
2023-01-17,4.21459,4.21459,4.21459,4.21459,1.0724637681
2023-01-18,4.21459,4.21459,4.21459,4.21459,1.0724637681
2023-01-19,4.21459,4.21459,4.21459,4.21459,1.0724637681
2023-01-20,4.21459,4.21459,4.21459,4.21459,1.0724637681
2023-01-23,4.21459,4.21459,4.21459,4.21459,1.0724637681
2023-01-24,4.21459,4.21459,4.21459,4.21459,1.0724637681
2023-01-25,4.21459,4.21459,4.21459,4.21459,1.0724637681
2023-01-26,4.21459,4.21459,3.72973,3.72973,108.3188405781
2023-01-27,3.63649,3.63649,3.63649,3.63649,203.768115939
2023-01-30,4.21459,4.21459,4.21459,4.21459,1.0724637681
2023-01-31,4.1773,4.1773,3.82297,3.91622,6715.7681158422
2023-02-01,3.82297,3.82297,3.72973,3.72973,2934.2608695216
2023-02-02,3.87892,3.87892,3.82297,3.82297,53624.260868768
2023-02-03,3.99081,3.99081,3.89757,3.89757,2.1449275362
2023-02-06,3.97216,3.97216,3.72973,3.72973,738.9275362209
2023-02-07,3.89757,3.89757,3.87892,3.87892,308.8695652128
2023-02-08,4.02811,4.02811,4.00946,4.00946,7.5072463767
2023-02-09,4.00946,4.00946,3.72973,4.00946,928.7536231746
2023-02-10,3.82297,4.08405,3.82297,4.08405,380.7246376755
2023-02-13,4.08405,4.08405,4.08405,4.08405,1.0724637681
2023-02-14,4.1027,4.1027,4.1027,4.1027,1.0724637681
2023-02-15,4.1027,4.1027,4.1027,4.1027,1.0724637681
2023-02-16,4.1027,4.1027,4.1027,4.1027,1.0724637681
2023-02-17,4.1027,4.1027,3.72973,4.08405,1263.3623188218
2023-02-20,4.1027,4.1027,4.1027,4.1027,1663.3913043231
2023-02-21,4.1027,4.1027,4.06541,4.06541,91.1594202885
2023-02-22,4.1027,4.1027,4.08405,4.08405,158.7246376788
2023-02-23,4.08405,4.08405,4.08405,4.08405,1.0724637681
2023-02-24,4.08405,4.08405,4.08405,4.08405,1.0724637681
2023-02-27,3.91622,3.91622,3.91622,3.91622,217.7101449243
2023-02-28,4.04676,4.04676,4.04676,4.04676,1.0724637681
2023-03-01,4.04676,4.08405,3.76703,4.08405,182.318840577
2023-03-02,3.95351,3.95351,3.76703,3.76703,333.5362318791
2023-03-03,3.74838,4.06541,3.74838,4.06541,79.3623188394
2023-03-06,4.1027,4.1027,4.1027,4.1027,1.0724637681
2023-03-07,4.1027,4.1027,4.1027,4.1027,1.0724637681
2023-03-08,4.1027,4.1027,4.1027,4.1027,1.0724637681
2023-03-09,4.1027,4.1027,4.1027,4.1027,48.2608695645
2023-03-10,3.91622,3.91622,3.91622,3.91622,1.0724637681
2023-03-13,3.91622,3.91622,3.91622,3.91622,1.0724637681
2023-03-14,3.91622,3.91622,3.91622,3.91622,1.0724637681
2023-03-15,3.91622,3.91622,3.76703,3.76703,119.0434782591
2023-03-16,3.91622,3.91622,3.78568,3.78568,70.7826086946
2023-03-17,3.91622,3.91622,3.91622,3.91622,1.0724637681
2023-03-20,3.91622,3.91622,3.78568,3.78568,58.9855072455
2023-03-21,3.91622,3.91622,3.91622,3.91622,701.3913043374
2023-03-22,3.97216,3.97216,3.97216,3.97216,115.8260869548
2023-03-23,3.78568,3.97216,3.78568,3.97216,536.23188405
2023-03-24,3.97216,3.97216,3.97216,3.97216,1.0724637681
2023-03-27,3.97216,3.97216,3.97216,3.97216,108.3188405781
2023-03-28,4.00946,4.00946,3.99081,3.99081,140.4927536211
2023-03-29,3.99081,4.00946,3.99081,4.00946,322.8115941981
2023-03-30,4.00946,4.00946,4.00946,4.00946,115.8260869548
2023-03-31,4.00946,4.00946,4.00946,4.00946,1.0724637681
2023-04-03,4.00946,4.00946,4.00946,4.00946,1.0724637681
2023-04-04,3.99081,3.99081,3.99081,3.99081,183.3913043451
2023-04-05,4.00946,4.00946,3.99081,3.99081,129.7681159401
2023-04-06,4.00946,4.00946,4.00946,4.00946,1.0724637681
2023-04-11,3.97216,3.97216,3.97216,3.97216,193.043478258
2023-04-12,4.00946,4.00946,4.00946,4.00946,1.0724637681
2023-04-13,4.00946,4.00946,3.78568,3.78568,219.8550724605
2023-04-14,4.00946,4.00946,4.00946,4.00946,1.0724637681
2023-04-17,3.89757,3.89757,3.82297,3.82297,3218.4637680681
2023-04-18,3.93486,3.93486,3.93486,3.93486,1.0724637681
2023-04-21,3.93486,3.93486,3.93486,3.93486,1.0724637681
2023-04-24,3.93486,3.93486,3.93486,3.93486,1.0724637681
2023-04-25,3.93486,3.93486,3.80432,3.80432,3218.4637680681
2023-04-26,3.93486,3.93486,3.93486,3.93486,1.0724637681
2023-04-27,3.82297,3.82297,3.82297,3.82297,107.24637681
2023-04-28,3.78568,3.78568,3.78568,3.78568,2147.0724637362
2023-05-02,3.93486,3.93486,3.93486,3.93486,333.5362318791
2023-05-04,3.93486,3.93486,3.93486,3.93486,85.797101448
2023-05-05,3.93486,3.93486,3.93486,3.93486,1.0724637681
2023-05-08,3.93486,3.93486,3.82297,3.82297,617.7391304256
2023-05-09,3.93486,3.93486,3.93486,3.93486,1.0724637681
2023-05-10,3.93486,3.93486,3.93486,3.93486,176.9565217365
2023-05-11,4.19595,4.19595,4.19595,4.19595,1.0724637681
2023-05-12,4.19595,4.19595,4.19595,4.19595,1.0724637681
2023-05-15,4.1773,4.1773,4.1773,4.1773,1.0724637681
2023-05-16,4.19595,4.19595,4.19595,4.19595,1.0724637681
2023-05-17,3.76703,4.19595,3.76703,4.19595,150.144927534
2023-05-18,4.19595,4.19595,4.19595,4.19595,1.0724637681
2023-05-19,4.1773,4.1773,4.1773,4.1773,1.0724637681
2023-05-24,3.93486,3.93486,3.82297,3.82297,2292.9275361978
2023-05-25,3.82297,4.1773,3.82297,4.1773,980.2318840434
2023-05-26,4.00946,4.00946,4.00946,4.00946,64.347826086
2023-05-30,4.06541,4.06541,4.04676,4.04676,6.4347826086
2023-05-31,4.00946,4.00946,4.00946,4.00946,1.0724637681
2023-06-01,4.00946,4.00946,4.00946,4.00946,1.0724637681
2023-06-02,4.00946,4.00946,4.00946,4.00946,334.6086956472
2023-06-05,4.00946,4.19595,4.00946,4.1027,1185.0724637505
2023-06-06,4.19595,4.19595,4.19595,4.19595,1.0724637681
2023-06-07,4.19595,4.19595,4.00946,4.00946,537.3043478181
2023-06-09,4.19595,4.19595,4.19595,4.19595,1.0724637681
2023-06-12,4.14,4.14,4.14,4.14,1.0724637681
2023-06-13,4.94,4.94,4.94,4.94,1
2023-06-15,4,4.1,4,4,38808
2023-06-16,4,4.02,4,4,75596
2023-06-19,4.1,4.12,4,4.1,1411
2023-06-20,4.12,4.12,4,4,201
2023-06-21,4,4.06,3.9,4,23690
2023-06-22,4,4.18,4,4.18,1333
2023-06-23,4.16,4.16,4.16,4.16,1
2023-06-26,4.16,4.16,4.16,4.16,101
2023-06-27,4.14,4.14,3.9,4.1,302
2023-06-28,4.06,4.06,3.9,4.06,190
2023-06-29,4.1,4.1,4,4,239562
2023-06-30,4.1,4.1,4.1,4.1,195
2023-07-03,4.1,4.1,4.1,4.1,580
2023-07-04,4.08,4.08,4.06,4.06,32
2023-07-05,4.1,4.1,4.1,4.1,1
2023-07-06,4,4,4,4,888
2023-07-07,4,4,4,4,462
2023-07-10,4,4,4,4,1
2023-07-11,4,4,4,4,1
2023-07-12,4,4,4,4,1
2023-07-13,4,4,4,4,1
2023-07-14,4,4,4,4,1
2023-07-17,4,4,4,4,1
2023-07-18,4,4,4,4,1
2023-07-19,4,4,4,4,1907
2023-07-20,4.16,4.16,3.8,3.8,192
2023-07-21,4.16,4.16,4.16,4.16,1
2023-07-24,4.16,4.16,4.16,4.16,101
2023-07-25,4.16,4.16,4,4,91
2023-07-26,4.16,4.16,4.12,4.12,105
2023-07-27,4.12,4.12,4.12,4.12,1
2023-07-28,4.12,4.12,4.12,4.12,1
2023-07-31,4,4.12,3.94,4.12,1316
2023-08-01,4.12,4.12,4.12,4.12,1
2023-08-02,4.12,4.12,4,4.12,5676
2023-08-03,4.12,4.12,4,4,4327
2023-08-04,4.12,4.14,4.12,4.14,710
2023-08-07,4.22,4.22,4,4.2,712
2023-08-08,4.2,4.2,4.2,4.2,1
2023-08-09,4.2,4.2,4.2,4.2,1
2023-08-10,4.2,4.2,4.2,4.2,2
2023-08-11,4.2,4.2,4,4,51
2023-08-14,4,4.2,3.7,4.2,104
2023-08-16,4.2,4.2,4,4.18,316
2023-08-17,4.2,4.2,4.2,4.2,1
2023-08-18,4.2,4.2,4.2,4.2,1
2023-08-21,4.2,4.2,4.2,4.2,1
2023-08-22,4.2,4.2,4.2,4.2,1
2023-08-23,4.2,4.2,4.2,4.2,1
2023-08-24,4.2,4.2,4.2,4.2,1
2023-08-25,4.2,4.2,4.2,4.2,1
2023-08-28,4.2,4.2,4.2,4.2,1
2023-08-29,4.18,4.18,4.18,4.18,1
2023-08-30,4.18,4.18,4.18,4.18,1
2023-08-31,4.18,4.18,4.18,4.18,1
2023-09-01,4.18,4.18,4.18,4.18,115
2023-09-05,4.2,4.2,4.2,4.2,1
2023-09-06,4.18,4.48,4,4,5562
2023-09-07,4.48,4.5,3.82,4.5,80037
2023-09-08,4.86,5.8,4,4.5,7174
2023-09-11,4.02,4.48,4,4,1938
2023-09-12,4.42,4.42,4,4.02,2626
2023-09-13,4.4,4.4,4,4,2440
2023-09-14,4,4,3.62,3.8,4405
2023-09-15,4.4,4.4,3.5,3.9,4541
2023-09-18,3.9,3.9,3.9,3.9,202
2023-09-19,3.9,3.9,3.9,3.9,1
2023-09-20,4.26,4.26,3.98,4,1406
2023-09-21,4,4.18,3.52,4.18,363
2023-09-22,4,4,3.5,3.96,561
2023-09-25,3.96,3.96,3.2,3.2,1768
2023-09-26,3.2,3.74,3.2,3.66,978
2023-09-27,3.3,3.6,3,3.02,3302
2023-09-28,3.18,3.2,3.18,3.2,227
2023-09-29,3.1,3.38,3.04,3.38,3658
2023-10-02,3.3,3.68,3.3,3.68,755
2023-10-03,3.72,3.9,3.72,3.9,119
2023-10-04,3.86,3.86,3.3,3.3,500
2023-10-05,3.78,3.9,3.52,3.78,466
2023-10-06,3.78,3.78,3.32,3.78,26
2023-10-09,3.5,3.78,3.5,3.78,774
2023-10-11,3.74,3.74,3.74,3.74,180
2023-10-12,3.74,3.8,3.74,3.8,510
2023-10-13,3.8,3.8,3.8,3.8,500
2023-10-16,3.8,3.8,3.8,3.8,370
2023-10-17,3.8,3.8,3.5,3.5,1045
2023-10-19,3.8,4,3.8,4,1000
2023-10-20,4,4.2,3.6,4.2,1746
2023-10-23,4.18,4.18,3.5,4.16,651
2023-10-24,4.14,4.14,4.14,4.14,3
2023-10-25,4.14,4.14,4.14,4.14,5
2023-10-26,3.52,4.1,3.52,4.1,105
2023-10-27,4.1,4.1,4.1,4.1,3
2023-10-30,4.1,4.12,4.1,4.12,105
2023-10-31,4.12,4.12,4.12,4.12,99
2023-11-02,4.1,4.1,4.1,4.1,5
2023-11-03,4,4,3.5,3.5,1837
2023-11-06,3.92,3.92,3.5,3.5,503
2023-11-07,3.5,3.5,3.5,3.5,443
2023-11-09,3.86,3.86,3.1,3.4,1130
2023-11-10,3.4,3.4,3.4,3.4,915
2023-11-13,3.82,3.82,3.06,3.82,221
2023-11-14,3.8,3.8,3.8,3.8,5
2023-11-20,3.18,3.8,3.18,3.8,102
2023-11-22,3.5,3.74,3.5,3.74,423
2023-11-23,3.5,3.74,3.5,3.74,380
2023-11-24,3.74,3.92,3.72,3.92,1183
2023-11-28,3.5,3.5,3.5,3.5,18
2023-11-29,3.5,3.92,3.5,3.92,542
2023-12-01,3.5,3.5,3.5,3.5,285
2023-12-04,3.7,3.78,3.7,3.78,193
2023-12-05,3.68,3.68,3.68,3.68,40
2023-12-07,3.5,3.5,3.5,3.5,20
2023-12-08,3.48,3.5,3.48,3.5,595
2023-12-12,3.48,3.6,3.36,3.6,466
2023-12-13,3.6,3.68,3.6,3.68,126
2023-12-18,3.58,3.6,3.58,3.6,1636
2023-12-19,3.44,3.66,3.44,3.66,247
2023-12-20,3.46,3.5,3.46,3.5,122
2023-12-21,3.44,3.44,3.44,3.44,20
2023-12-22,3.44,3.44,3.42,3.42,60
2023-12-29,3.4,3.74,3.4,3.74,211
